Time,Temp,Humi,AIQ,Height,Latitude,Longitude
2024-10-28 21:37,33.0,38.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:37,33.0,38.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:37,33.0,38.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:37,33.0,38.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:37,33.0,38.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:37,33.0,38.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:37,33.0,38.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:37,33.0,38.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:37,33.0,38.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:37,33.0,38.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:37,33.0,38.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:37,33.0,38.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:37,33.0,38.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:37,33.0,38.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:37,33.0,38.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:37,33.0,38.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:37,33.0,38.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:37,33.0,38.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:37,33.0,38.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:37,33.0,38.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,33.0,38.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,33.0,38.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,33.0,38.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,33.0,38.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,33.0,38.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,33.0,38.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,33.0,38.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,33.0,38.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,33.0,38.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,33.0,38.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,33.0,38.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,33.0,38.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,33.0,38.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,33.0,38.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,33.0,38.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,33.0,38.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,33.0,38.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,33.0,38.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,33.0,38.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,33.0,38.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,33.0,38.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,33.0,39.0,14.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,33.0,40.0,19.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,33.0,40.0,19.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,33.0,40.0,16.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,33.0,40.0,14.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,33.0,40.0,14.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,33.0,39.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,33.2,47.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,34.0,57.0,14.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,34.0,61.0,15.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,33.9,60.0,14.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,33.6,60.0,15.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,33.3,58.0,16.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,33.2,57.0,16.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,33.2,58.0,15.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:38,33.1,57.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:39,33.2,55.0,7.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:39,33.2,54.0,6.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:39,33.2,53.0,7.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:39,33.2,52.0,9.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:39,33.2,51.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:39,33.2,50.0,10.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:39,33.2,50.0,7.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:39,33.2,49.0,7.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:39,33.2,49.0,10.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:39,33.2,48.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:39,33.2,47.0,14.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:39,33.2,46.0,15.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:39,33.1,46.0,15.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:39,33.1,45.0,15.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:39,33.1,45.0,15.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:39,33.1,45.0,15.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:39,33.1,44.0,14.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:39,33.1,44.0,14.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:39,33.1,43.0,14.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:39,33.1,43.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:39,33.1,43.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:39,33.1,43.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:39,33.1,43.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:39,33.1,42.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:39,33.1,42.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:39,33.1,42.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:39,33.1,42.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:39,33.1,41.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:39,33.1,41.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:39,33.1,41.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:39,33.1,41.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:39,33.1,41.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:39,33.1,41.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:39,33.1,41.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:39,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:40,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:40,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:40,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:40,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:40,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:40,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:40,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:40,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:40,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:40,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:40,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:40,33.1,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:40,33.0,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:40,33.0,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:40,33.0,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:40,33.0,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:40,33.0,39.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:40,33.0,40.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:40,33.0,39.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:40,33.0,39.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:40,33.0,39.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:40,33.0,39.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:40,33.0,39.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:40,33.0,39.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:40,33.0,39.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:40,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:40,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:40,33.0,39.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:40,33.0,39.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:40,33.0,39.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:40,33.0,39.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:40,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:40,33.0,39.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:40,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:40,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,10.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:41,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:42,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:42,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:42,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:42,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:42,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:42,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:42,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:42,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:42,33.0,39.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:42,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:42,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:42,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:42,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:42,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:42,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:42,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:42,33.0,39.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:42,33.0,41.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:42,33.0,45.0,14.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:42,33.1,55.0,14.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:42,33.4,61.0,14.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:42,33.8,67.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:42,33.6,66.0,12.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:42,33.4,65.0,10.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:42,33.4,66.0,11.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:42,33.4,64.0,13.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:42,33.4,63.0,14.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:42,33.4,61.0,14.0,433,26.916974494976014,75.85001155326638
2024-10-28 21:42,33.4,60.0,14.0,433,26.916974494976014,75.85001155326638
